bfs_nr,municipality,energyreporter_date,elec_consumption_mwh_per_year_per_capita,elec_consumption_households_mwh_per_year_per_capita
246,Oetwil an der Limmat,2024-02-29,2.646,1.914
246,Oetwil an der Limmat,2024-03-31,2.646,1.914
246,Oetwil an der Limmat,2024-04-30,2.6716,1.9371
246,Oetwil an der Limmat,2024-05-31,2.6533,1.9246
246,Oetwil an der Limmat,2024-06-30,2.649,1.9239
246,Oetwil an der Limmat,2024-07-31,2.649,1.9239
246,Oetwil an der Limmat,2024-08-31,2.5304,1.856
246,Oetwil an der Limmat,2024-09-30,2.626,1.8568
246,Oetwil an der Limmat,2024-10-31,2.6174,1.8529
246,Oetwil an der Limmat,2024-11-30,2.6291,1.8642
246,Oetwil an der Limmat,2024-12-31,2.6525,1.8868
246,Oetwil an der Limmat,2025-01-31,2.6623,1.8642
246,Oetwil an der Limmat,2025-02-28,2.3565,1.6496
246,Oetwil an der Limmat,2025-03-31,2.354,1.6496
246,Oetwil an der Limmat,2025-04-30,2.3028,1.6151
246,Oetwil an der Limmat,2025-05-31,2.304,1.6258
246,Oetwil an der Limmat,2025-06-30,2.2853,1.614
246,Oetwil an der Limmat,2025-07-31,2.3059,1.6007
246,Oetwil an der Limmat,2025-08-31,2.2625,1.5805
246,Oetwil an der Limmat,2025-09-30,2.2565,1.5741
246,Oetwil an der Limmat,2025-10-31,2.266,1.6182
247,Schlieren,2021-03-31,,
247,Schlieren,2021-04-30,,
247,Schlieren,2021-05-31,,
247,Schlieren,2021-06-30,,
247,Schlieren,2021-07-31,,
247,Schlieren,2021-08-31,,
247,Schlieren,2021-09-30,,
247,Schlieren,2021-10-31,,
247,Schlieren,2021-11-30,,
247,Schlieren,2021-12-31,,
247,Schlieren,2022-01-31,,
247,Schlieren,2022-02-28,,
247,Schlieren,2022-03-31,,
247,Schlieren,2022-04-30,,
247,Schlieren,2022-05-31,,
247,Schlieren,2022-06-30,,
247,Schlieren,2022-07-31,,
247,Schlieren,2022-08-31,,
247,Schlieren,2022-09-30,,
247,Schlieren,2022-10-31,,
247,Schlieren,2022-11-30,,
247,Schlieren,2022-12-31,,
247,Schlieren,2023-01-31,,
247,Schlieren,2023-02-28,,
247,Schlieren,2023-03-31,,
247,Schlieren,2023-04-30,,
247,Schlieren,2023-05-31,6.3006,1.392
247,Schlieren,2023-06-30,6.3261,1.4428
247,Schlieren,2023-07-31,6.2935,1.4352
247,Schlieren,2023-08-31,6.301,1.3711
247,Schlieren,2023-09-30,6.2229,1.3655
247,Schlieren,2023-10-31,6.2142,1.3609
247,Schlieren,2023-11-30,6.2005,1.3582
247,Schlieren,2023-12-31,6.1868,1.3556
247,Schlieren,2024-01-31,6.2601,1.3598
247,Schlieren,2024-02-29,6.2485,1.3636
247,Schlieren,2024-03-31,6.2485,1.3636
247,Schlieren,2024-04-30,6.0647,1.3198
247,Schlieren,2024-05-31,6.0406,1.3165
247,Schlieren,2024-06-30,6.0345,1.3159
247,Schlieren,2024-07-31,6.0345,1.3159
247,Schlieren,2024-08-31,6.0324,1.2838
247,Schlieren,2024-09-30,5.9551,1.1989
247,Schlieren,2024-10-31,6.0075,1.2686
247,Schlieren,2024-11-30,6.0156,1.2715
247,Schlieren,2024-12-31,6.0407,1.285
247,Schlieren,2025-01-31,6.0412,1.2675
247,Schlieren,2025-02-28,5.3609,1.124
247,Schlieren,2025-03-31,5.2626,1.1034
247,Schlieren,2025-04-30,5.3025,1.113
247,Schlieren,2025-05-31,5.4375,1.1172
247,Schlieren,2025-06-30,5.3998,1.1078
247,Schlieren,2025-07-31,5.373,1.0978
247,Schlieren,2025-08-31,5.3609,1.0833
247,Schlieren,2025-09-30,5.3614,1.081
247,Schlieren,2025-10-31,5.5608,1.1002
248,Uitikon,2021-03-31,,
248,Uitikon,2021-04-30,,
248,Uitikon,2021-05-31,,
248,Uitikon,2021-06-30,,
248,Uitikon,2021-07-31,,
248,Uitikon,2021-08-31,,
248,Uitikon,2021-09-30,,
248,Uitikon,2021-10-31,,
248,Uitikon,2021-11-30,,
248,Uitikon,2021-12-31,,
248,Uitikon,2022-01-31,,
248,Uitikon,2022-02-28,,
248,Uitikon,2022-03-31,,
248,Uitikon,2022-04-30,,
248,Uitikon,2022-05-31,,
248,Uitikon,2022-06-30,,
248,Uitikon,2022-07-31,,
248,Uitikon,2022-08-31,,
248,Uitikon,2022-09-30,,
248,Uitikon,2022-10-31,,
248,Uitikon,2022-11-30,,
248,Uitikon,2022-12-31,,
248,Uitikon,2023-01-31,,
248,Uitikon,2023-02-28,,
248,Uitikon,2023-03-31,,
248,Uitikon,2023-04-30,,
248,Uitikon,2023-05-31,3.6427,2.1442
248,Uitikon,2023-06-30,3.6309,2.1379
248,Uitikon,2023-07-31,3.6713,2.1838
248,Uitikon,2023-08-31,3.6532,2.0853
248,Uitikon,2023-09-30,3.6588,2.0924
248,Uitikon,2023-10-31,3.6621,2.0925
248,Uitikon,2023-11-30,3.6656,2.0999
248,Uitikon,2023-12-31,3.6689,2.1071
248,Uitikon,2024-01-31,3.6326,2.0743
248,Uitikon,2024-02-29,3.6497,2.087
248,Uitikon,2024-03-31,3.6497,2.087
248,Uitikon,2024-04-30,3.6463,2.1126
248,Uitikon,2024-05-31,3.624,2.1037
248,Uitikon,2024-06-30,3.6058,2.1006
248,Uitikon,2024-07-31,3.6058,2.1006
248,Uitikon,2024-08-31,3.4802,2.1223
248,Uitikon,2024-09-30,3.7281,2.1496
248,Uitikon,2024-10-31,3.7259,2.1642
248,Uitikon,2024-11-30,3.7225,2.1586
248,Uitikon,2024-12-31,3.7438,2.1857
248,Uitikon,2025-01-31,3.6887,2.1664
248,Uitikon,2025-02-28,3.264,1.9247
248,Uitikon,2025-03-31,3.1611,1.8616
248,Uitikon,2025-04-30,3.0423,1.7828
248,Uitikon,2025-05-31,3.0609,1.7977
248,Uitikon,2025-06-30,3.0484,1.7887
248,Uitikon,2025-07-31,3.0958,1.7759
248,Uitikon,2025-08-31,3.0428,1.7481
248,Uitikon,2025-09-30,3.044,1.7486
248,Uitikon,2025-10-31,3.1345,1.7881
249,Unterengstringen,2021-03-31,,
249,Unterengstringen,2021-04-30,,
249,Unterengstringen,2021-05-31,,
249,Unterengstringen,2021-06-30,,
249,Unterengstringen,2021-07-31,,
249,Unterengstringen,2021-08-31,,
249,Unterengstringen,2021-09-30,,
249,Unterengstringen,2021-10-31,,
249,Unterengstringen,2021-11-30,,
249,Unterengstringen,2021-12-31,,
249,Unterengstringen,2022-01-31,,
249,Unterengstringen,2022-02-28,,
249,Unterengstringen,2022-03-31,,
249,Unterengstringen,2022-04-30,,
249,Unterengstringen,2022-05-31,,
249,Unterengstringen,2022-06-30,,
249,Unterengstringen,2022-07-31,,
249,Unterengstringen,2022-08-31,,
249,Unterengstringen,2022-09-30,,
249,Unterengstringen,2022-10-31,,
249,Unterengstringen,2022-11-30,,
249,Unterengstringen,2022-12-31,,
249,Unterengstringen,2023-01-31,,
249,Unterengstringen,2023-02-28,,
249,Unterengstringen,2023-03-31,,
249,Unterengstringen,2023-04-30,,
249,Unterengstringen,2023-05-31,3.2561,1.6716
249,Unterengstringen,2023-06-30,3.2575,1.6781
249,Unterengstringen,2023-07-31,3.2456,1.6716
249,Unterengstringen,2023-08-31,3.2224,1.5957
249,Unterengstringen,2023-09-30,3.1477,1.5913
249,Unterengstringen,2023-10-31,3.1463,1.5899
249,Unterengstringen,2023-11-30,3.1423,1.588
249,Unterengstringen,2023-12-31,3.1381,1.5859
249,Unterengstringen,2024-01-31,3.1465,1.5997
249,Unterengstringen,2024-02-29,3.1618,1.6103
249,Unterengstringen,2024-03-31,3.1618,1.6103
249,Unterengstringen,2024-04-30,3.1933,1.6331
249,Unterengstringen,2024-05-31,3.1793,1.6262
249,Unterengstringen,2024-06-30,3.1701,1.6206
249,Unterengstringen,2024-07-31,3.1701,1.6206
249,Unterengstringen,2024-08-31,3.0521,1.5873
249,Unterengstringen,2024-09-30,3.1541,1.5894
249,Unterengstringen,2024-10-31,3.1477,1.589
249,Unterengstringen,2024-11-30,3.1541,1.592
249,Unterengstringen,2024-12-31,3.159,1.5918
249,Unterengstringen,2025-01-31,3.1314,1.58
249,Unterengstringen,2025-02-28,2.7782,1.4016
249,Unterengstringen,2025-03-31,2.7388,1.3817
249,Unterengstringen,2025-04-30,2.6318,1.3275
249,Unterengstringen,2025-05-31,2.6216,1.335
249,Unterengstringen,2025-06-30,2.614,1.3373
249,Unterengstringen,2025-07-31,2.6398,1.3297
249,Unterengstringen,2025-08-31,2.6082,1.315
249,Unterengstringen,2025-09-30,2.6085,1.3143
249,Unterengstringen,2025-10-31,2.6247,1.325
250,Urdorf,2021-03-31,,
250,Urdorf,2021-04-30,,
250,Urdorf,2021-05-31,,
250,Urdorf,2021-06-30,,
250,Urdorf,2021-07-31,,
250,Urdorf,2021-08-31,,
250,Urdorf,2021-09-30,,
250,Urdorf,2021-10-31,,
250,Urdorf,2021-11-30,,
250,Urdorf,2021-12-31,,
250,Urdorf,2022-01-31,,
250,Urdorf,2022-02-28,,
250,Urdorf,2022-03-31,,
250,Urdorf,2022-04-30,,
250,Urdorf,2022-05-31,,
250,Urdorf,2022-06-30,,
250,Urdorf,2022-07-31,,
250,Urdorf,2022-08-31,,
250,Urdorf,2022-09-30,,
250,Urdorf,2022-10-31,,
250,Urdorf,2022-11-30,,
250,Urdorf,2022-12-31,,
250,Urdorf,2023-01-31,,
250,Urdorf,2023-02-28,,
250,Urdorf,2023-03-31,,
250,Urdorf,2023-04-30,,
250,Urdorf,2023-05-31,5.0893,1.3354
250,Urdorf,2023-06-30,5.0658,1.3303
250,Urdorf,2023-07-31,5.0653,1.348
250,Urdorf,2023-08-31,5.0254,1.2882
250,Urdorf,2023-09-30,5.0465,1.2925
250,Urdorf,2023-10-31,5.0452,1.2945
250,Urdorf,2023-11-30,5.0329,1.308
250,Urdorf,2023-12-31,5.0206,1.3214
250,Urdorf,2024-01-31,5.0736,1.3171
250,Urdorf,2024-02-29,5.075,1.3203
250,Urdorf,2024-03-31,5.075,1.3203
250,Urdorf,2024-04-30,5.0261,1.3073
250,Urdorf,2024-05-31,5.0092,1.3016
250,Urdorf,2024-06-30,5.0112,1.3019
250,Urdorf,2024-07-31,5.0112,1.3019
250,Urdorf,2024-08-31,5.0877,1.3307
250,Urdorf,2024-09-30,4.9625,1.3282
250,Urdorf,2024-10-31,4.9555,1.3295
250,Urdorf,2024-11-30,4.9697,1.335
250,Urdorf,2024-12-31,4.9878,1.3392
250,Urdorf,2025-01-31,4.9839,1.3344
250,Urdorf,2025-02-28,4.4138,1.1753
250,Urdorf,2025-03-31,4.3636,1.1626
250,Urdorf,2025-04-30,4.3976,1.1729
250,Urdorf,2025-05-31,4.3489,1.1771
250,Urdorf,2025-06-30,4.3191,1.1672
250,Urdorf,2025-07-31,4.2682,1.1563
250,Urdorf,2025-08-31,4.3117,1.1433
250,Urdorf,2025-09-30,4.3105,1.142
250,Urdorf,2025-10-31,4.3796,1.1623
251,Weiningen (ZH),2021-03-31,,
251,Weiningen (ZH),2021-04-30,,
251,Weiningen (ZH),2021-05-31,,
251,Weiningen (ZH),2021-06-30,,
251,Weiningen (ZH),2021-07-31,,
251,Weiningen (ZH),2021-08-31,,
251,Weiningen (ZH),2021-09-30,,
251,Weiningen (ZH),2021-10-31,,
251,Weiningen (ZH),2021-11-30,,
251,Weiningen (ZH),2021-12-31,,
251,Weiningen (ZH),2022-01-31,,
251,Weiningen (ZH),2022-02-28,,
251,Weiningen (ZH),2022-03-31,,
251,Weiningen (ZH),2022-04-30,,
251,Weiningen (ZH),2022-05-31,,
251,Weiningen (ZH),2022-06-30,,
251,Weiningen (ZH),2022-07-31,,
251,Weiningen (ZH),2022-08-31,,
251,Weiningen (ZH),2022-09-30,,
251,Weiningen (ZH),2022-10-31,,
251,Weiningen (ZH),2022-11-30,,
251,Weiningen (ZH),2022-12-31,,
251,Weiningen (ZH),2023-01-31,,
251,Weiningen (ZH),2023-02-28,,
251,Weiningen (ZH),2023-03-31,,
251,Weiningen (ZH),2023-04-30,,
251,Weiningen (ZH),2023-05-31,3.3697,1.6232
251,Weiningen (ZH),2023-06-30,3.3507,1.6179
251,Weiningen (ZH),2023-07-31,3.3556,1.6366
251,Weiningen (ZH),2023-08-31,3.3393,1.5637
251,Weiningen (ZH),2023-09-30,3.6364,1.5767
251,Weiningen (ZH),2023-10-31,3.6252,1.5741
251,Weiningen (ZH),2023-11-30,3.6159,1.5761
251,Weiningen (ZH),2023-12-31,3.6065,1.5779
251,Weiningen (ZH),2024-01-31,3.5773,1.5645
251,Weiningen (ZH),2024-02-29,3.5826,1.5722
251,Weiningen (ZH),2024-03-31,3.5826,1.5722
251,Weiningen (ZH),2024-04-30,3.5919,1.5742
251,Weiningen (ZH),2024-05-31,3.58,1.5675
251,Weiningen (ZH),2024-06-30,3.5805,1.567
251,Weiningen (ZH),2024-07-31,3.5805,1.567
251,Weiningen (ZH),2024-08-31,3.5536,1.5501
251,Weiningen (ZH),2024-09-30,3.619,1.5463
251,Weiningen (ZH),2024-10-31,3.6149,1.5455
251,Weiningen (ZH),2024-11-30,3.6255,1.5491
251,Weiningen (ZH),2024-12-31,3.6505,1.564
251,Weiningen (ZH),2025-01-31,3.6485,1.5538
251,Weiningen (ZH),2025-02-28,3.2419,1.3802
251,Weiningen (ZH),2025-03-31,3.2281,1.3766
251,Weiningen (ZH),2025-04-30,3.0737,1.3124
251,Weiningen (ZH),2025-05-31,3.1117,1.3186
251,Weiningen (ZH),2025-06-30,3.0669,1.308
251,Weiningen (ZH),2025-07-31,3.0602,1.2945
251,Weiningen (ZH),2025-08-31,3.0265,1.2825
251,Weiningen (ZH),2025-09-30,3.0286,1.2837
251,Weiningen (ZH),2025-10-31,3.0216,1.3182
261,Zürich,2021-03-31,,
261,Zürich,2021-04-30,,
261,Zürich,2021-05-31,,
261,Zürich,2021-06-30,,
261,Zürich,2021-07-31,,
261,Zürich,2021-08-31,,
261,Zürich,2021-09-30,,
261,Zürich,2021-10-31,,
261,Zürich,2021-11-30,,
261,Zürich,2021-12-31,,
261,Zürich,2022-01-31,,
261,Zürich,2022-02-28,,
261,Zürich,2022-03-31,,
261,Zürich,2022-04-30,,
261,Zürich,2022-05-31,,
261,Zürich,2022-06-30,,
261,Zürich,2022-07-31,,
261,Zürich,2022-08-31,,
261,Zürich,2022-09-30,,
261,Zürich,2022-10-31,,
261,Zürich,2022-11-30,,
261,Zürich,2022-12-31,,
261,Zürich,2023-01-31,,
261,Zürich,2023-02-28,,
261,Zürich,2023-03-31,,
261,Zürich,2023-04-30,,
261,Zürich,2023-05-31,5.8669,1.2785
261,Zürich,2023-06-30,5.839,1.2758
261,Zürich,2023-07-31,5.797,1.2588
261,Zürich,2023-08-31,5.8831,1.2043
261,Zürich,2023-09-30,5.8946,1.1998
261,Zürich,2023-10-31,5.8842,1.1961
261,Zürich,2023-11-30,5.8692,1.1962
261,Zürich,2023-12-31,5.8543,1.1963
261,Zürich,2024-01-31,5.9319,1.1928
261,Zürich,2024-02-29,5.9146,1.1989
261,Zürich,2024-03-31,5.9146,1.1989
261,Zürich,2024-04-30,5.8683,1.1913
261,Zürich,2024-05-31,5.8419,1.1869
261,Zürich,2024-06-30,5.8369,1.1884
261,Zürich,2024-07-31,5.8369,1.1884
261,Zürich,2024-08-31,5.8059,1.1627
261,Zürich,2024-09-30,5.933,1.164
261,Zürich,2024-10-31,5.9169,1.1636
261,Zürich,2024-11-30,5.9284,1.1682
261,Zürich,2024-12-31,5.9475,1.174
261,Zürich,2025-01-31,5.973,1.1656
261,Zürich,2025-02-28,5.3013,1.0333
261,Zürich,2025-03-31,5.2652,1.0269
261,Zürich,2025-04-30,5.2391,1.0234
261,Zürich,2025-05-31,5.2496,1.028
261,Zürich,2025-06-30,5.215,1.0214
261,Zürich,2025-07-31,5.1585,1.0131
261,Zürich,2025-08-31,5.2035,1.0012
261,Zürich,2025-09-30,5.2065,1.002
261,Zürich,2025-10-31,5.2276,1.019
291,Andelfingen,2023-01-31,,
291,Andelfingen,2023-02-28,,
291,Andelfingen,2023-03-31,,
291,Andelfingen,2023-04-30,,
291,Andelfingen,2023-05-31,6.662,3.0702
291,Andelfingen,2023-06-30,6.6116,3.056
291,Andelfingen,2023-07-31,6.5582,3.0393
291,Andelfingen,2023-08-31,6.4263,2.9224
291,Andelfingen,2023-09-30,6.471,2.9643
291,Andelfingen,2023-10-31,6.4344,2.947
291,Andelfingen,2023-11-30,6.4075,2.9447
291,Andelfingen,2023-12-31,6.3807,2.9421
291,Andelfingen,2024-01-31,6.3397,2.9308
291,Andelfingen,2024-02-29,6.366,2.9663
291,Andelfingen,2024-03-31,6.366,2.9663
291,Andelfingen,2024-04-30,6.43,3.002
291,Andelfingen,2024-05-31,6.4067,2.9904
291,Andelfingen,2024-06-30,6.4753,2.9907
291,Andelfingen,2024-07-31,6.4753,2.9907
291,Andelfingen,2024-08-31,6.4927,2.8719
291,Andelfingen,2024-09-30,6.4198,2.8745
291,Andelfingen,2024-10-31,6.4053,2.8751
291,Andelfingen,2024-11-30,6.421,2.8879
291,Andelfingen,2024-12-31,6.4486,2.9073
291,Andelfingen,2025-01-31,6.5813,2.8919
291,Andelfingen,2025-02-28,5.8347,2.5726
291,Andelfingen,2025-03-31,5.8402,2.5671
291,Andelfingen,2025-04-30,5.5504,2.4313
291,Andelfingen,2025-05-31,5.4844,2.4389
291,Andelfingen,2025-06-30,5.457,2.4165
291,Andelfingen,2025-07-31,5.5238,2.3943
291,Andelfingen,2025-08-31,5.546,2.3636
291,Andelfingen,2025-09-30,5.5479,2.3625
291,Andelfingen,2025-10-31,5.6635,2.4033
292,Stammheim,2021-03-31,,
292,Stammheim,2021-04-30,,
292,Stammheim,2021-05-31,,
292,Stammheim,2021-06-30,,
292,Stammheim,2021-07-31,,
292,Stammheim,2021-08-31,,
292,Stammheim,2021-09-30,,
292,Stammheim,2021-10-31,,
292,Stammheim,2021-11-30,,
292,Stammheim,2021-12-31,,
292,Stammheim,2022-01-31,,
292,Stammheim,2022-02-28,,
292,Stammheim,2022-03-31,,
292,Stammheim,2022-04-30,,
292,Stammheim,2022-05-31,,
292,Stammheim,2022-06-30,,
292,Stammheim,2022-07-31,,
292,Stammheim,2022-08-31,,
292,Stammheim,2022-09-30,,
292,Stammheim,2022-10-31,,
292,Stammheim,2022-11-30,,
292,Stammheim,2022-12-31,,
292,Stammheim,2023-01-31,,
292,Stammheim,2023-02-28,,
292,Stammheim,2023-03-31,,
292,Stammheim,2023-04-30,,
292,Stammheim,2023-05-31,6.2314,2.6478
292,Stammheim,2023-06-30,6.2198,2.6372
292,Stammheim,2023-07-31,6.215,2.6331
292,Stammheim,2023-08-31,6.1286,2.5149
292,Stammheim,2023-09-30,6.105,2.5221
292,Stammheim,2023-10-31,6.1255,2.5317
292,Stammheim,2023-11-30,6.1262,2.5269
292,Stammheim,2023-12-31,6.1269,2.5221
292,Stammheim,2024-01-31,6.1228,2.5173
292,Stammheim,2024-02-29,6.1502,2.5228
292,Stammheim,2024-03-31,6.1502,2.5228
292,Stammheim,2024-04-30,6.108,2.4947
292,Stammheim,2024-05-31,6.0642,2.4801
292,Stammheim,2024-06-30,6.0689,2.4818
292,Stammheim,2024-07-31,6.0689,2.4818
292,Stammheim,2024-08-31,5.8051,2.3124
292,Stammheim,2024-09-30,5.9745,2.3131
292,Stammheim,2024-10-31,5.963,2.3046
292,Stammheim,2024-11-30,5.9908,2.3158
292,Stammheim,2024-12-31,6.038,2.3409
292,Stammheim,2025-01-31,6.0486,2.329
292,Stammheim,2025-02-28,5.365,2.0594
292,Stammheim,2025-03-31,5.3214,2.0396
292,Stammheim,2025-04-30,5.3864,2.0615
292,Stammheim,2025-05-31,5.5889,2.0747
292,Stammheim,2025-06-30,5.5609,2.0575
292,Stammheim,2025-07-31,5.5497,2.0352
292,Stammheim,2025-08-31,5.4746,2.025
292,Stammheim,2025-09-30,5.4811,2.0294
292,Stammheim,2025-10-31,5.4821,2.0774
293,Wädenswil,2021-03-31,,
293,Wädenswil,2021-04-30,,
293,Wädenswil,2021-05-31,,
293,Wädenswil,2021-06-30,,
293,Wädenswil,2021-07-31,,
293,Wädenswil,2021-08-31,,
293,Wädenswil,2021-09-30,,
293,Wädenswil,2021-10-31,,
293,Wädenswil,2021-11-30,,
293,Wädenswil,2021-12-31,,
293,Wädenswil,2022-01-31,,
293,Wädenswil,2022-02-28,,
293,Wädenswil,2022-03-31,,
293,Wädenswil,2022-04-30,,
293,Wädenswil,2022-05-31,,
293,Wädenswil,2022-06-30,,
293,Wädenswil,2022-07-31,,
293,Wädenswil,2022-08-31,,
293,Wädenswil,2022-09-30,,
293,Wädenswil,2022-10-31,,
293,Wädenswil,2022-11-30,,
293,Wädenswil,2022-12-31,,
293,Wädenswil,2023-01-31,,
293,Wädenswil,2023-02-28,,
293,Wädenswil,2023-03-31,,
293,Wädenswil,2023-04-30,,
293,Wädenswil,2023-05-31,4.1674,1.8869
293,Wädenswil,2023-06-30,4.1797,1.8829
293,Wädenswil,2023-07-31,4.1775,1.8903
293,Wädenswil,2023-08-31,4.1636,1.8203
293,Wädenswil,2023-09-30,4.1401,1.7996
293,Wädenswil,2023-10-31,4.1375,1.7984
293,Wädenswil,2023-11-30,4.1297,1.7955
293,Wädenswil,2023-12-31,4.1218,1.7927
293,Wädenswil,2024-01-31,4.1087,1.7886
293,Wädenswil,2024-02-29,4.1142,1.7888
293,Wädenswil,2024-03-31,4.1142,1.7888
293,Wädenswil,2024-04-30,4.0515,1.7672
293,Wädenswil,2024-05-31,4.0338,1.7605
293,Wädenswil,2024-06-30,4.0292,1.7604
293,Wädenswil,2024-07-31,4.0292,1.7604
293,Wädenswil,2024-08-31,3.9435,1.7319
293,Wädenswil,2024-09-30,4.0173,1.7322
293,Wädenswil,2024-10-31,4.0091,1.7334
293,Wädenswil,2024-11-30,4.0161,1.7374
293,Wädenswil,2024-12-31,4.0328,1.7482
293,Wädenswil,2025-01-31,4.0208,1.7382
293,Wädenswil,2025-02-28,3.5642,1.5408
293,Wädenswil,2025-03-31,3.5443,1.5346
293,Wädenswil,2025-04-30,3.4992,1.5168
293,Wädenswil,2025-05-31,3.5059,1.527
293,Wädenswil,2025-06-30,3.4824,1.5141
293,Wädenswil,2025-07-31,3.4784,1.5007
293,Wädenswil,2025-08-31,3.449,1.4807
293,Wädenswil,2025-09-30,3.448,1.4784
293,Wädenswil,2025-10-31,3.4052,1.5123
294,Elgg,2021-03-31,,
294,Elgg,2021-04-30,,
294,Elgg,2021-05-31,,
294,Elgg,2021-06-30,,
294,Elgg,2021-07-31,,
294,Elgg,2021-08-31,,
294,Elgg,2021-09-30,,
294,Elgg,2021-10-31,,
294,Elgg,2021-11-30,,
294,Elgg,2021-12-31,,
294,Elgg,2022-01-31,,
294,Elgg,2022-02-28,,
294,Elgg,2022-03-31,,
294,Elgg,2022-04-30,,
294,Elgg,2022-05-31,,
294,Elgg,2022-06-30,,
294,Elgg,2022-07-31,,
294,Elgg,2022-08-31,,
294,Elgg,2022-09-30,,
294,Elgg,2022-10-31,,
294,Elgg,2022-11-30,,
294,Elgg,2022-12-31,,
294,Elgg,2023-01-31,,
294,Elgg,2023-02-28,,
294,Elgg,2023-03-31,,
294,Elgg,2023-04-30,,
294,Elgg,2023-05-31,4.2528,2.431
294,Elgg,2023-06-30,4.2224,2.4087
294,Elgg,2023-07-31,4.2074,2.4016
294,Elgg,2023-08-31,4.1374,2.293
294,Elgg,2023-09-30,4.1398,2.289
294,Elgg,2023-10-31,4.1272,2.2783
294,Elgg,2023-11-30,4.1151,2.2722
294,Elgg,2023-12-31,4.1031,2.2661
294,Elgg,2024-01-31,4.0809,2.2523
294,Elgg,2024-02-29,4.0906,2.2588
294,Elgg,2024-03-31,4.0906,2.2588
294,Elgg,2024-04-30,4.0906,2.3046
294,Elgg,2024-05-31,4.072,2.2966
294,Elgg,2024-06-30,4.0693,2.3022
294,Elgg,2024-07-31,4.0693,2.3022
294,Elgg,2024-08-31,3.9721,2.2597
294,Elgg,2024-09-30,4.0021,2.257
294,Elgg,2024-10-31,3.9851,2.2533
294,Elgg,2024-11-30,3.992,2.264
294,Elgg,2024-12-31,3.9996,2.2729
294,Elgg,2025-01-31,4.0027,2.2675
294,Elgg,2025-02-28,3.5416,2.0087
294,Elgg,2025-03-31,3.5195,1.9937
294,Elgg,2025-04-30,3.5079,1.9861
294,Elgg,2025-05-31,3.4744,1.9956
294,Elgg,2025-06-30,3.4673,1.9931
294,Elgg,2025-07-31,3.4612,1.9748
294,Elgg,2025-08-31,3.4433,1.9563
294,Elgg,2025-09-30,3.4562,1.9682
294,Elgg,2025-10-31,3.5403,2.0092
295,Horgen,2021-03-31,,
295,Horgen,2021-04-30,,
295,Horgen,2021-05-31,,
295,Horgen,2021-06-30,,
295,Horgen,2021-07-31,,
295,Horgen,2021-08-31,,
295,Horgen,2021-09-30,,
295,Horgen,2021-10-31,,
295,Horgen,2021-11-30,,
295,Horgen,2021-12-31,,
295,Horgen,2022-01-31,,
295,Horgen,2022-02-28,,
295,Horgen,2022-03-31,,
295,Horgen,2022-04-30,,
295,Horgen,2022-05-31,,
295,Horgen,2022-06-30,,
295,Horgen,2022-07-31,,
295,Horgen,2022-08-31,,
295,Horgen,2022-09-30,,
295,Horgen,2022-10-31,,
295,Horgen,2022-11-30,,
295,Horgen,2022-12-31,,
295,Horgen,2023-01-31,,
295,Horgen,2023-02-28,,
295,Horgen,2023-03-31,,
295,Horgen,2023-04-30,,
295,Horgen,2023-05-31,3.9429,1.6285
295,Horgen,2023-06-30,3.9249,1.6208
295,Horgen,2023-07-31,3.9113,1.6173
295,Horgen,2023-08-31,3.9002,1.5426
295,Horgen,2023-09-30,3.8274,1.5343
295,Horgen,2023-10-31,3.8212,1.5302
295,Horgen,2023-11-30,3.807,1.527
295,Horgen,2023-12-31,3.7928,1.5238
295,Horgen,2024-01-31,3.7835,1.5236
295,Horgen,2024-02-29,3.7935,1.5284
295,Horgen,2024-03-31,3.7935,1.5284
295,Horgen,2024-04-30,3.736,1.503
295,Horgen,2024-05-31,3.7213,1.4967
295,Horgen,2024-06-30,3.7218,1.4992
295,Horgen,2024-07-31,3.7218,1.4992
295,Horgen,2024-08-31,3.6985,1.503
295,Horgen,2024-09-30,3.7475,1.5107
295,Horgen,2024-10-31,3.7462,1.5166
295,Horgen,2024-11-30,3.7544,1.52
295,Horgen,2024-12-31,3.7754,1.5332
295,Horgen,2025-01-31,3.7911,1.5258
295,Horgen,2025-02-28,3.3748,1.3686
295,Horgen,2025-03-31,3.3447,1.3563
295,Horgen,2025-04-30,3.3962,1.3816
295,Horgen,2025-05-31,3.2687,1.3918
295,Horgen,2025-06-30,3.2434,1.379
295,Horgen,2025-07-31,3.2388,1.3681
295,Horgen,2025-08-31,3.2267,1.3495
295,Horgen,2025-09-30,3.2258,1.3475
295,Horgen,2025-10-31,3.3226,1.3698
296,Illnau-Effretikon,2021-03-31,,
296,Illnau-Effretikon,2021-04-30,,
296,Illnau-Effretikon,2021-05-31,,
296,Illnau-Effretikon,2021-06-30,,
296,Illnau-Effretikon,2021-07-31,,
296,Illnau-Effretikon,2021-08-31,,
296,Illnau-Effretikon,2021-09-30,,
296,Illnau-Effretikon,2021-10-31,,
296,Illnau-Effretikon,2021-11-30,,
296,Illnau-Effretikon,2021-12-31,,
296,Illnau-Effretikon,2022-01-31,,
296,Illnau-Effretikon,2022-02-28,,
296,Illnau-Effretikon,2022-03-31,,
296,Illnau-Effretikon,2022-04-30,,
296,Illnau-Effretikon,2022-05-31,,
296,Illnau-Effretikon,2022-06-30,,
296,Illnau-Effretikon,2022-07-31,,
